,real_time,giWecRunContion,grGenPowerForProcess,grGenSpeedForProcess,grNacelleFanRunningHours,grTemp1GearOil_1sec,grTempGearBearDE_1sec,grTempGearBearNDE_1sec,grTempGearOilHeaterSystem_1sec,grTempNacelle_1sec,grWindSpeed
0,2017-11-17 09:36:00,3,604.7,1703.3,0.0,70.82,75.4,79.52,-1.0,0.6,9.24
1,2017-11-17 09:36:01,3,603.3,1703.4,0.0,70.8,75.4,79.5,-1.0,0.6,10.7
2,2017-11-17 09:36:02,3,602.4,1704.5,0.0,70.82,75.4,79.57,-1.0,0.6,9.12
3,2017-11-17 09:36:03,3,602.9,1706.8,0.0,70.8,75.4,79.52,-1.0,0.6,8.53
4,2017-11-17 09:36:04,3,605.5,1712.2,0.0,70.8,75.4,79.5,-1.0,0.6,10.06
5,2017-11-17 09:36:05,3,602.5,1713.9,0.0,70.8,75.4,79.5,-1.0,0.6,9.81
6,2017-11-17 09:36:06,3,587.0,1711.4,0.0,70.8,75.4,79.5,-1.0,0.6,10.08
7,2017-11-17 09:36:07,3,555.1,1700.9,0.0,70.8,75.4,79.5,-1.0,0.6,10.95
8,2017-11-17 09:36:08,3,497.2,1643.6,0.0,70.8,75.4,79.52,-1.0,0.6,9.17
9,2017-11-17 09:36:09,3,476.6,1615.7,0.0,70.8,75.4,79.51,-1.0,0.6,9.99
10,2017-11-17 09:36:10,3,466.3,1593.6,0.0,70.8,75.4,79.55,-1.0,0.6,9.75
11,2017-11-17 09:36:11,3,462.2,1572.3,0.0,70.8,75.4,79.55,-1.0,0.6,10.06
12,2017-11-17 09:36:12,3,470.4,1550.7,0.0,70.8,75.4,79.5,-1.0,0.6,11.47
13,2017-11-17 09:36:13,3,473.8,1559.9,0.0,70.8,75.4,79.5,-1.0,0.6,11.61
14,2017-11-17 09:36:14,3,474.1,1567.2,0.0,70.8,75.4,79.5,-1.0,0.6,10.93
15,2017-11-17 09:36:15,3,475.8,1574.1,0.0,70.8,75.4,79.5,-1.0,0.6,10.12
16,2017-11-17 09:36:16,3,472.8,1583.6,0.0,70.8,75.4,79.5,-1.0,0.6,12.13
17,2017-11-17 09:36:17,3,471.5,1580.4,0.0,70.8,75.4,79.5,-1.0,0.6,11.65
18,2017-11-17 09:36:18,3,469.8,1575.0,0.0,70.8,75.4,79.5,-1.0,0.6,10.03
19,2017-11-17 09:36:20,3,473.7,1582.7,0.0,70.8,75.4,79.5,-1.0,0.6,9.81
20,2017-11-17 09:36:21,3,488.1,1579.4,0.0,70.8,75.4,79.5,-1.0,0.6,10.99
21,2017-11-17 09:36:22,3,516.9,1593.8,0.0,70.8,75.4,79.5,-1.0,0.6,11.22
22,2017-11-17 09:36:23,3,525.1,1621.2,0.0,70.8,75.4,79.5,-1.0,0.6,12.34
23,2017-11-17 09:36:24,3,523.4,1643.0,0.0,70.8,75.4,79.5,-1.0,0.6,12.14
24,2017-11-17 09:36:25,3,516.2,1653.7,0.0,70.8,75.4,79.5,-1.0,0.6,11.87
25,2017-11-17 09:36:26,3,513.2,1635.1,0.0,70.8,75.4,79.5,-1.0,0.6,10.19
26,2017-11-17 09:36:27,3,513.0,1632.2,0.0,70.8,75.4,79.5,-1.0,0.6,10.7
27,2017-11-17 09:36:28,3,513.7,1626.0,0.0,70.8,75.4,79.5,-1.0,0.6,10.89
28,2017-11-17 09:36:29,3,518.9,1628.1,0.0,70.8,75.37,79.5,-1.0,0.6,11.02
29,2017-11-17 09:36:30,3,514.7,1628.5,0.0,70.8,75.4,79.5,-1.0,0.6,10.34
30,2017-11-17 09:36:31,3,515.7,1624.3,0.0,70.8,75.37,79.5,-1.0,0.6,10.8
31,2017-11-17 09:36:32,3,520.2,1626.3,0.0,70.8,75.35,79.5,-1.0,0.6,9.55
32,2017-11-17 09:36:33,3,515.1,1627.3,0.0,70.8,75.37,79.5,-1.0,0.6,9.79
33,2017-11-17 09:36:34,3,514.4,1625.9,0.0,70.8,75.37,79.5,-1.0,0.6,9.59
34,2017-11-17 09:36:35,3,517.7,1626.1,0.0,70.77,75.33,79.5,-1.0,0.6,10.19
35,2017-11-17 09:36:36,3,509.3,1629.4,0.0,70.7,75.33,79.5,-1.0,0.6,8.87
36,2017-11-17 09:36:37,3,497.1,1622.5,0.0,70.72,75.32,79.5,-1.0,0.6,10.11
37,2017-11-17 09:36:38,3,496.9,1612.4,0.0,70.72,75.3,79.5,-1.0,0.6,9.0
38,2017-11-17 09:36:39,3,500.1,1600.2,0.0,70.7,75.3,79.5,-1.0,0.6,9.97
39,2017-11-17 09:36:40,3,499.6,1596.0,0.0,70.7,75.3,79.5,-1.0,0.6,10.76
40,2017-11-17 09:36:41,3,496.8,1593.5,0.0,70.7,75.3,79.5,-1.0,0.6,9.56
41,2017-11-17 09:36:42,3,500.0,1594.1,0.0,70.7,75.3,79.5,-1.0,0.6,9.81
42,2017-11-17 09:36:43,3,498.2,1594.9,0.0,70.7,75.3,79.5,-1.0,0.6,9.23
43,2017-11-17 09:36:44,3,500.4,1602.7,0.0,70.67,75.3,79.5,-1.0,0.6,11.29
44,2017-11-17 09:36:45,3,503.3,1608.1,0.0,70.68,75.3,79.5,-1.0,0.6,10.71
45,2017-11-17 09:36:46,3,495.6,1605.1,0.0,70.65,75.3,79.5,-1.0,0.6,10.43
46,2017-11-17 09:36:47,3,500.6,1604.7,0.0,70.65,75.3,79.5,-1.0,0.6,11.7
47,2017-11-17 09:36:48,3,500.7,1613.5,0.0,70.6,75.3,79.5,-1.0,0.6,10.12
48,2017-11-17 09:36:49,3,498.5,1611.8,0.0,70.6,75.3,79.5,-1.0,0.6,10.04
49,2017-11-17 09:36:50,3,502.8,1612.9,0.0,70.6,75.3,79.5,-1.0,0.6,10.19
50,2017-11-17 09:36:51,3,503.1,1617.1,0.0,70.6,75.3,79.5,-1.0,0.6,10.04
51,2017-11-17 09:36:52,3,477.7,1607.4,0.0,70.6,75.3,79.5,-1.0,0.6,11.29
52,2017-11-17 09:36:53,3,476.4,1591.0,0.0,70.6,75.3,79.5,-1.0,0.6,11.51
53,2017-11-17 09:36:54,3,482.3,1588.3,0.0,70.6,75.3,79.5,-1.0,0.6,10.5
54,2017-11-17 09:36:55,3,480.5,1586.4,0.0,70.6,75.3,79.5,-1.0,0.6,10.6
55,2017-11-17 09:36:56,3,485.6,1593.8,0.0,70.6,75.3,79.47,-1.0,0.6,11.72
56,2017-11-17 09:36:57,3,482.2,1592.6,0.0,70.6,75.3,79.45,-1.0,0.6,10.19
57,2017-11-17 09:36:58,3,480.9,1593.8,0.0,70.6,75.3,79.42,-1.0,0.6,12.17
58,2017-11-17 09:36:59,3,481.4,1593.4,0.0,70.6,75.3,79.4,-1.0,0.6,12.5
59,2017-11-17 09:37:00,3,481.1,1596.7,0.0,70.6,75.3,79.4,-1.0,0.6,12.94
60,2017-11-17 09:37:01,3,481.5,1595.2,0.0,70.6,75.3,79.4,-1.0,0.6,11.91
61,2017-11-17 09:37:02,3,476.3,1593.9,0.0,70.6,75.3,79.4,-1.0,0.6,11.39
62,2017-11-17 09:37:03,3,478.9,1593.2,0.0,70.6,75.3,79.4,-1.0,0.6,11.03
63,2017-11-17 09:37:04,3,477.5,1589.2,0.0,70.6,75.3,79.4,-1.0,0.6,11.36
64,2017-11-17 09:37:05,3,481.1,1583.1,0.0,70.6,75.3,79.4,-1.0,0.6,12.31
65,2017-11-17 09:37:06,3,480.7,1583.1,0.0,70.6,75.3,79.36,-1.0,0.6,11.68
66,2017-11-17 09:37:07,3,493.2,1581.9,0.0,70.57,75.3,79.32,-1.0,0.6,10.6
67,2017-11-17 09:37:08,3,519.0,1591.9,0.0,70.57,75.3,79.36,-1.0,0.6,11.33
68,2017-11-17 09:37:09,3,557.8,1646.6,0.0,70.5,75.28,79.3,-1.0,0.6,10.37
69,2017-11-17 09:37:10,3,550.1,1664.5,0.0,70.5,75.22,79.3,-1.0,0.6,9.95
70,2017-11-17 09:37:11,3,542.2,1662.9,0.0,70.5,75.22,79.3,-1.0,0.6,10.62
71,2017-11-17 09:37:12,3,541.3,1655.9,0.0,70.5,75.2,79.3,-1.0,0.6,10.96
72,2017-11-17 09:37:13,3,544.0,1647.0,0.0,70.5,75.2,79.3,-1.0,0.6,10.98
73,2017-11-17 09:37:14,3,548.5,1652.4,0.0,70.5,75.2,79.3,-1.0,0.6,8.64
74,2017-11-17 09:37:15,3,549.2,1663.0,0.0,70.5,75.2,79.3,-1.0,0.6,10.08
75,2017-11-17 09:37:16,3,547.6,1668.9,0.0,70.5,75.2,79.3,-1.0,0.6,12.9
76,2017-11-17 09:37:17,3,549.3,1670.0,0.0,70.5,75.17,79.3,-1.0,0.6,9.77
77,2017-11-17 09:37:18,3,544.4,1671.9,0.0,70.5,75.19,79.3,-1.0,0.6,9.79
78,2017-11-17 09:37:19,3,546.6,1671.1,0.0,70.5,75.11,79.3,-1.0,0.6,9.67
79,2017-11-17 09:37:20,3,548.2,1670.1,0.0,70.5,75.12,79.3,-1.0,0.6,11.15
80,2017-11-17 09:37:21,3,544.6,1671.0,0.0,70.5,75.1,79.3,-1.0,0.6,10.85
81,2017-11-17 09:37:22,3,522.3,1666.6,0.0,70.5,75.1,79.3,-1.0,0.6,11.94
82,2017-11-17 09:37:23,3,517.2,1653.0,0.0,70.5,75.1,79.3,-1.0,0.6,11.15
83,2017-11-17 09:37:24,3,514.6,1635.1,0.0,70.5,75.1,79.3,-1.0,0.6,9.86
84,2017-11-17 09:37:25,3,514.5,1620.9,0.0,70.5,75.1,79.3,-1.0,0.6,10.52
85,2017-11-17 09:37:26,3,520.3,1614.1,0.0,70.47,75.1,79.3,-1.0,0.6,12.1
86,2017-11-17 09:37:27,3,519.6,1615.9,0.0,70.47,75.1,79.27,-1.0,0.6,11.91
87,2017-11-17 09:37:28,3,519.0,1613.0,0.0,70.43,75.1,79.26,-1.0,0.6,11.65
88,2017-11-17 09:37:29,3,518.2,1611.0,0.0,70.42,75.1,79.22,-1.0,0.6,9.81
89,2017-11-17 09:37:30,3,520.0,1617.6,0.0,70.4,75.1,79.2,-1.0,0.6,10.76
90,2017-11-17 09:37:31,3,520.5,1621.9,0.0,70.4,75.1,79.2,-1.0,0.6,11.17
91,2017-11-17 09:37:32,3,519.3,1620.0,0.0,70.4,75.1,79.2,-1.0,0.6,11.33
92,2017-11-17 09:37:33,3,519.9,1624.6,0.0,70.4,75.1,79.2,-1.0,0.6,10.6
93,2017-11-17 09:37:34,3,517.8,1627.8,0.0,70.4,75.1,79.2,-1.0,0.6,11.0
94,2017-11-17 09:37:35,3,521.0,1631.8,0.0,70.4,75.1,79.2,-1.0,0.6,9.79
95,2017-11-17 09:37:36,3,522.4,1634.3,0.0,70.4,75.1,79.2,-1.0,0.6,10.54
96,2017-11-17 09:37:37,3,519.7,1632.6,0.0,70.4,75.07,79.2,-1.0,0.6,11.21
97,2017-11-17 09:37:38,3,556.7,1654.1,0.0,70.4,75.05,79.1,-1.0,0.6,10.96
98,2017-11-17 09:37:39,3,554.5,1668.4,0.0,70.4,75.05,79.1,-1.0,0.6,10.89
99,2017-11-17 09:37:40,3,552.1,1673.3,0.0,70.4,75.0,79.1,-1.0,0.6,10.62
100,2017-11-17 09:37:41,3,548.7,1670.6,0.0,70.4,75.0,79.1,-1.0,0.6,10.29
101,2017-11-17 09:37:43,3,549.2,1664.9,0.0,70.3,75.0,79.1,-1.0,0.6,11.06
102,2017-11-17 09:37:44,3,554.6,1665.3,0.0,70.3,75.0,79.1,-1.0,0.6,11.61
103,2017-11-17 09:37:46,3,554.0,1667.0,0.0,70.3,75.0,79.1,-1.0,0.6,12.21
104,2017-11-17 09:37:47,3,549.6,1658.8,0.0,70.3,75.0,79.1,-1.0,0.6,12.23
105,2017-11-17 09:37:48,3,550.7,1658.6,0.0,70.3,75.0,79.1,-1.0,0.6,11.88
106,2017-11-17 09:37:49,3,551.5,1658.8,0.0,70.3,75.0,79.1,-1.0,0.6,11.84
107,2017-11-17 09:37:50,3,548.7,1654.1,0.0,70.3,75.0,79.1,-1.0,0.6,10.85
108,2017-11-17 09:37:51,3,552.4,1650.1,0.0,70.3,75.0,79.1,-1.0,0.6,10.6
109,2017-11-17 09:37:52,3,538.8,1656.0,0.0,70.3,75.0,79.1,-1.0,0.6,10.12
110,2017-11-17 09:37:53,3,507.0,1647.2,0.0,70.3,75.0,79.1,-1.0,0.6,10.56
111,2017-11-17 09:37:54,3,496.1,1628.0,0.0,70.3,75.0,79.1,-1.0,0.6,9.67
112,2017-11-17 09:37:55,3,499.2,1610.7,0.0,70.3,75.0,79.1,-1.0,0.6,9.3
113,2017-11-17 09:37:56,3,503.6,1595.6,0.0,70.3,74.99,79.1,-1.0,0.6,11.13
114,2017-11-17 09:37:57,3,504.4,1603.1,0.0,70.3,74.95,79.1,-1.0,0.6,9.89
115,2017-11-17 09:37:58,3,505.3,1607.8,0.0,70.3,74.95,79.1,-1.0,0.6,9.99
116,2017-11-17 09:37:59,3,501.5,1609.9,0.0,70.3,74.9,79.1,-1.0,0.6,10.52
117,2017-11-17 09:38:00,3,504.2,1605.6,0.0,70.3,74.9,79.1,-1.0,0.6,11.47
118,2017-11-17 09:38:01,3,505.1,1607.2,0.0,70.3,74.9,79.1,-1.0,0.6,12.23
119,2017-11-17 09:38:02,3,501.2,1607.2,0.0,70.3,74.9,79.1,-1.0,0.6,11.04
120,2017-11-17 09:38:03,3,502.7,1604.7,0.0,70.3,74.9,79.1,-1.0,0.6,11.72
121,2017-11-17 09:38:04,3,504.9,1611.9,0.0,70.3,74.9,79.1,-1.0,0.6,9.83
122,2017-11-17 09:38:05,3,501.2,1613.0,0.0,70.3,74.9,79.05,-1.0,0.6,9.08
123,2017-11-17 09:38:06,3,506.1,1614.2,0.0,70.3,74.9,79.0,-1.0,0.6,9.66
124,2017-11-17 09:38:07,3,501.1,1612.7,0.0,70.3,74.9,79.0,-1.0,0.6,11.53
125,2017-11-17 09:38:08,3,543.5,1627.1,0.0,70.27,74.9,79.0,-1.0,0.6,11.68
126,2017-11-17 09:38:09,3,578.7,1650.3,0.0,70.25,74.86,79.0,-1.0,0.6,11.73
127,2017-11-17 09:38:10,3,602.3,1686.9,0.0,70.2,74.82,79.0,-1.0,0.6,11.74
128,2017-11-17 09:38:11,3,604.9,1721.6,0.0,70.24,74.82,79.0,-1.0,0.6,12.23
129,2017-11-17 09:38:12,3,591.2,1729.3,0.0,70.2,74.8,79.0,-1.0,0.6,12.34
130,2017-11-17 09:38:13,3,590.5,1718.1,0.0,70.2,74.8,79.0,-1.0,0.6,11.39
131,2017-11-17 09:38:14,3,595.2,1712.8,0.0,70.2,74.8,79.0,-1.0,0.6,12.32
132,2017-11-17 09:38:15,3,597.0,1709.0,0.0,70.2,74.8,79.0,-1.0,0.6,12.65
133,2017-11-17 09:38:16,3,598.8,1717.9,0.0,70.2,74.8,79.0,-1.0,0.6,11.48
134,2017-11-17 09:38:17,3,596.5,1716.3,0.0,70.2,74.8,79.0,-1.0,0.6,9.05
135,2017-11-17 09:38:18,3,593.5,1710.9,0.0,70.2,74.8,79.0,-1.0,0.6,10.88
136,2017-11-17 09:38:19,3,594.9,1710.5,0.0,70.2,74.8,79.0,-1.0,0.6,11.04
137,2017-11-17 09:38:20,3,597.1,1708.2,0.0,70.2,74.8,79.0,-1.0,0.6,11.0
138,2017-11-17 09:38:21,3,595.3,1708.2,0.0,70.17,74.8,79.0,-1.0,0.6,10.44
139,2017-11-17 09:38:22,3,598.5,1703.4,0.0,70.2,74.8,79.0,-1.0,0.6,12.16
140,2017-11-17 09:38:23,3,607.9,1704.4,0.0,70.18,74.8,79.0,-1.0,0.6,11.54
141,2017-11-17 09:38:24,3,606.7,1706.6,0.0,70.16,74.8,79.0,-1.0,0.6,10.5
142,2017-11-17 09:38:25,3,607.7,1710.3,0.0,70.17,74.8,79.0,-1.0,0.6,11.68
143,2017-11-17 09:38:26,3,602.1,1709.9,0.0,70.15,74.8,79.0,-1.0,0.6,11.17
144,2017-11-17 09:38:28,3,605.1,1706.0,0.0,70.14,74.8,79.0,-1.0,0.6,10.51
145,2017-11-17 09:38:29,3,603.6,1700.7,0.0,70.12,74.8,79.0,-1.0,0.6,10.52
146,2017-11-17 09:38:30,3,604.5,1699.0,0.0,70.13,74.7,79.0,-1.0,0.6,8.98
147,2017-11-17 09:38:31,3,604.9,1699.7,0.0,70.15,74.7,79.0,-1.0,0.6,10.11
148,2017-11-17 09:38:32,3,599.7,1698.5,0.0,70.1,74.7,79.0,-1.0,0.6,10.12
149,2017-11-17 09:38:33,3,603.6,1699.3,0.0,70.17,74.7,79.0,-1.0,0.6,10.11
150,2017-11-17 09:38:34,3,604.7,1698.7,0.0,70.16,74.7,79.0,-1.0,0.6,11.84
151,2017-11-17 09:38:35,3,607.2,1701.6,0.0,70.17,74.7,79.0,-1.0,0.6,10.95
152,2017-11-17 09:38:36,3,603.7,1701.3,0.0,70.13,74.7,79.0,-1.0,0.6,10.95
153,2017-11-17 09:38:37,3,601.2,1702.5,0.0,70.13,74.7,78.97,-1.0,0.6,9.67
154,2017-11-17 09:38:38,3,601.2,1705.2,0.0,70.13,74.7,78.99,-1.0,0.6,8.86
155,2017-11-17 09:38:39,3,543.7,1690.7,0.0,70.15,74.7,78.97,-1.0,0.6,11.17
156,2017-11-17 09:38:40,3,536.3,1659.6,0.0,70.13,74.7,78.95,-1.0,0.6,11.18
157,2017-11-17 09:38:41,3,540.2,1634.8,0.0,70.15,74.7,78.96,-1.0,0.6,12.38
158,2017-11-17 09:38:42,3,542.4,1626.9,0.0,70.15,74.7,78.9,-1.0,0.6,10.33
159,2017-11-17 09:38:43,3,546.7,1636.0,0.0,70.1,74.67,78.9,-1.0,0.6,9.13
160,2017-11-17 09:38:44,3,548.1,1641.3,0.0,70.14,74.65,78.9,-1.0,0.6,9.07
161,2017-11-17 09:38:45,3,549.7,1648.1,0.0,70.15,74.62,78.9,-1.0,0.6,8.04
162,2017-11-17 09:38:46,3,546.8,1645.8,0.0,70.14,74.6,78.9,-1.0,0.6,8.43
163,2017-11-17 09:38:47,3,550.1,1652.0,0.0,70.1,74.6,78.9,-1.0,0.6,9.75
164,2017-11-17 09:38:48,3,549.3,1656.9,0.0,70.1,74.6,78.9,-1.0,0.6,10.82
165,2017-11-17 09:38:49,3,546.5,1660.0,0.0,70.15,74.6,78.9,-1.0,0.6,10.98
166,2017-11-17 09:38:50,3,549.8,1663.4,0.0,70.1,74.6,78.9,-1.0,0.6,11.92
167,2017-11-17 09:38:51,3,548.1,1661.5,0.0,70.1,74.6,78.9,-1.0,0.6,11.76
168,2017-11-17 09:38:52,3,542.3,1655.5,0.0,70.1,74.6,78.9,-1.0,0.6,12.25
169,2017-11-17 09:38:53,3,552.4,1652.1,0.0,70.1,74.6,78.9,-1.0,0.6,11.68
170,2017-11-17 09:38:54,3,564.5,1659.2,0.0,70.1,74.6,78.9,-1.0,0.6,11.76
171,2017-11-17 09:38:55,3,562.3,1672.8,0.0,70.1,74.6,78.9,-1.0,0.6,12.35
172,2017-11-17 09:38:56,3,565.8,1676.9,0.0,70.1,74.6,78.9,-1.0,0.6,12.17
173,2017-11-17 09:38:57,3,563.8,1675.2,0.0,70.1,74.6,78.9,-1.0,0.6,12.8
174,2017-11-17 09:38:58,3,565.0,1676.7,0.0,70.1,74.6,78.9,-1.0,0.6,12.03
175,2017-11-17 09:38:59,3,562.0,1679.2,0.0,70.1,74.6,78.9,-1.0,0.6,11.24
176,2017-11-17 09:39:00,3,567.5,1683.9,0.0,70.1,74.6,78.9,-1.0,0.6,9.66
177,2017-11-17 09:39:01,3,564.0,1681.9,0.0,70.1,74.6,78.9,-1.0,0.6,10.71
178,2017-11-17 09:39:02,3,564.7,1680.9,0.0,70.1,74.6,78.9,-1.0,0.6,11.92
179,2017-11-17 09:39:03,3,564.7,1680.9,0.0,70.1,74.6,78.9,-1.0,0.6,11.87
180,2017-11-17 09:39:04,3,561.1,1676.8,0.0,70.1,74.6,78.9,-1.0,0.6,11.15
181,2017-11-17 09:39:05,3,565.3,1678.2,0.0,70.1,74.6,78.9,-1.0,0.6,11.39
182,2017-11-17 09:39:06,3,566.4,1677.6,0.0,70.1,74.6,78.9,-1.0,0.6,11.42
183,2017-11-17 09:39:07,3,561.9,1677.9,0.0,70.1,74.6,78.9,-1.0,0.6,9.67
184,2017-11-17 09:39:08,3,577.7,1675.3,0.0,70.1,74.6,78.9,-1.0,0.6,10.12
185,2017-11-17 09:39:09,3,605.5,1684.7,0.0,70.1,74.6,78.9,-1.0,0.6,10.92
186,2017-11-17 09:39:10,3,612.1,1703.0,0.0,70.1,74.57,78.9,-1.0,0.6,10.52
187,2017-11-17 09:39:11,3,612.5,1716.5,0.0,70.1,74.56,78.9,-1.0,0.6,10.76
188,2017-11-17 09:39:12,3,610.7,1723.7,0.0,70.1,74.5,78.87,-1.0,0.6,8.6
189,2017-11-17 09:39:13,3,606.2,1715.5,0.0,70.1,74.52,78.87,-1.0,0.6,9.85
190,2017-11-17 09:39:14,3,608.0,1708.3,0.0,70.1,74.52,78.85,-1.0,0.6,9.53
191,2017-11-17 09:39:15,3,612.6,1711.8,0.0,70.1,74.51,78.82,-1.0,0.6,8.56
192,2017-11-17 09:39:16,3,612.6,1719.0,0.0,70.1,74.5,78.88,-1.0,0.6,8.41
193,2017-11-17 09:39:17,3,611.5,1720.8,0.0,70.1,74.5,78.86,-1.0,0.6,8.75
194,2017-11-17 09:39:18,3,609.1,1717.2,0.0,70.1,74.5,78.8,-1.0,0.6,9.46
195,2017-11-17 09:39:19,3,610.7,1712.4,0.0,70.1,74.5,78.82,-1.0,0.6,9.5
196,2017-11-17 09:39:20,3,610.8,1717.3,0.0,70.1,74.5,78.84,-1.0,0.6,10.52
197,2017-11-17 09:39:21,3,608.9,1719.3,0.0,70.1,74.5,78.8,-1.0,0.6,9.77
198,2017-11-17 09:39:22,3,610.3,1721.5,0.0,70.1,74.5,78.82,-1.0,0.6,9.89
199,2017-11-17 09:39:23,3,609.3,1723.2,0.0,70.1,74.5,78.8,-1.0,0.6,9.61
200,2017-11-17 09:39:24,3,600.5,1722.9,0.0,70.1,74.5,78.8,-1.0,0.6,9.89
201,2017-11-17 09:39:25,3,538.1,1686.2,0.0,70.1,74.5,78.8,-1.0,0.6,9.66
202,2017-11-17 09:39:26,3,509.7,1654.0,0.0,70.1,74.5,78.8,-1.0,0.6,9.26
203,2017-11-17 09:39:27,3,487.2,1631.5,0.0,70.1,74.5,78.8,-1.0,0.6,9.56
204,2017-11-17 09:39:28,3,464.6,1612.4,0.0,70.1,74.5,78.8,-1.0,0.6,11.29
205,2017-11-17 09:39:29,3,417.5,1578.7,0.0,70.1,74.5,78.8,-1.0,0.6,10.37
206,2017-11-17 09:39:30,3,419.8,1567.8,0.0,70.1,74.5,78.8,-1.0,0.6,9.67
207,2017-11-17 09:39:31,3,420.3,1556.9,0.0,70.1,74.5,78.8,-1.0,0.6,9.85
208,2017-11-17 09:39:32,3,418.1,1552.7,0.0,70.1,74.5,78.8,-1.0,0.6,9.89
209,2017-11-17 09:39:33,3,420.2,1549.3,0.0,70.1,74.5,78.8,-1.0,0.6,10.19
210,2017-11-17 09:39:34,3,421.2,1544.8,0.0,70.1,74.5,78.8,-1.0,0.6,10.48
211,2017-11-17 09:39:35,3,423.1,1542.1,0.0,70.1,74.5,78.8,-1.0,0.6,11.17
212,2017-11-17 09:39:36,3,423.9,1542.2,0.0,70.1,74.5,78.8,-1.0,0.6,10.17
213,2017-11-17 09:39:37,3,419.7,1531.4,0.0,70.1,74.5,78.8,-1.0,0.6,9.53
214,2017-11-17 09:39:38,3,420.9,1528.0,0.0,70.1,74.5,78.8,-1.0,0.6,9.61
215,2017-11-17 09:39:39,3,429.2,1531.3,0.0,70.1,74.5,78.8,-1.0,0.6,10.23
216,2017-11-17 09:39:40,3,448.6,1541.4,0.0,70.1,74.49,78.8,-1.0,0.6,9.79
217,2017-11-17 09:39:41,3,522.6,1603.7,0.0,70.1,74.45,78.8,-1.0,0.6,9.46
218,2017-11-17 09:39:42,3,524.3,1641.7,0.0,70.1,74.4,78.8,-1.0,0.6,9.72
219,2017-11-17 09:39:43,3,518.9,1654.9,0.0,70.1,74.46,78.8,-1.0,0.6,12.42
220,2017-11-17 09:39:44,3,514.1,1651.0,0.0,70.1,74.43,78.8,-1.0,0.6,11.55
221,2017-11-17 09:39:45,3,509.3,1629.8,0.0,70.1,74.4,78.8,-1.0,0.6,12.17
222,2017-11-17 09:39:46,3,511.1,1627.3,0.0,70.1,74.4,78.8,-1.0,0.6,10.45
223,2017-11-17 09:39:47,3,513.9,1628.5,0.0,70.1,74.4,78.8,-1.0,0.6,10.74
224,2017-11-17 09:39:48,3,515.7,1632.9,0.0,70.1,74.4,78.8,-1.0,0.6,11.88
225,2017-11-17 09:39:49,3,512.1,1631.9,0.0,70.1,74.4,78.8,-1.0,0.6,12.2
226,2017-11-17 09:39:50,3,517.1,1630.9,0.0,70.1,74.4,78.8,-1.0,0.6,11.06
227,2017-11-17 09:39:51,3,514.3,1633.0,0.0,70.1,74.4,78.8,-1.0,0.6,11.59
228,2017-11-17 09:39:52,3,513.4,1636.4,0.0,70.1,74.4,78.8,-1.0,0.6,10.78
229,2017-11-17 09:39:53,3,512.1,1636.6,0.0,70.1,74.4,78.8,-1.0,0.6,12.56
230,2017-11-17 09:39:54,3,538.5,1635.3,0.0,70.1,74.4,78.8,-1.0,0.6,11.0
231,2017-11-17 09:39:55,3,570.5,1651.4,0.0,70.1,74.4,78.8,-1.0,0.6,11.85
232,2017-11-17 09:39:56,3,596.4,1680.7,0.0,70.1,74.4,78.8,-1.0,0.6,13.2
233,2017-11-17 09:39:58,3,601.2,1730.1,0.0,70.05,74.4,78.8,-1.0,0.6,12.43
